ID,start,end,duration,pos_x,pos_y,player,team,action,half
40,3039,3051,12,56.28,15.75,Manarolis Maria,Concordia Stingers,Shots on goal,2
41,3114,3126,12,52.98,8.16,Grosso Jackie,Carleton Ravens,Shots on goal,2
42,3194,3206,12,46.2,15.28,Callocchia Angelina,Carleton Ravens,Shots on goal,2
43,3244,3256,12,41.53,21.54,Laganiere Brigitte,Concordia Stingers,Shots on goal,2
44,3452,3464,12,52.34,15.09,Fecteau Emmy,Concordia Stingers,Shots on goal,3
45,3458,3470,12,52.8,8.45,Drapeau Jessymaude,Concordia Stingers,Shots on goal,3
46,3512,3524,12,48.22,8.35,Fecteau Emmy,Concordia Stingers,Shots on goal,3
47,3628,3640,12,40.06,20.6,Calderone Alexandra,Concordia Stingers,Shots on goal,3
48,3648,3660,12,50.97,13.67,Gendreau Chloe,Concordia Stingers,Shots on goal,3
49,3685,3697,12,47.67,11.01,Guimond Lanie,Carleton Ravens,Shots on goal,3
50,3752,3764,12,33.55,4.75,Hunter Nicole,Carleton Ravens,Shots on goal,3
51,3765,3777,12,42.99,7.21,Hunter Nicole,Carleton Ravens,Shots on goal,3
52,3853,3865,12,52.71,7.12,Lalancette Stephanie,Concordia Stingers,Shots on goal,3
53,3907,3919,12,52.07,17.27,Thibault Zoe,Concordia Stingers,Shots on goal,3
54,3980,3992,12,39.6,10.06,Morais Jenna,Carleton Ravens,Shots on goal,3
55,4029,4041,12,52.98,13.95,Manarolis Maria,Concordia Stingers,Shots on goal,3
56,4069,4081,12,55.28,12.62,Lemay Amelie,Concordia Stingers,Shots on goal,3
57,4079,4091,12,44,9.11,Beard Justina,Carleton Ravens,Shots on goal,3
58,4152,4164,12,52.16,12.62,Lavoie Emilie,Concordia Stingers,Goals,3
59,4152,4164,12,52.16,12.62,Lavoie Emilie,Concordia Stingers,Shots on goal,3
60,4421,4433,12,51.06,3.13,Drapeau Jessymaude,Concordia Stingers,Shots on goal,3
61,4464,4476,12,50.14,8.35,Drapeau Jessymaude,Concordia Stingers,Shots on goal,3
62,4563,4575,12,55,15,Manarolis Maria,Concordia Stingers,Shots on goal,3
63,4565,4577,12,55.37,11.48,Begin-Cyr Rosalie,Concordia Stingers,Shots on goal,3
64,4751,4763,12,52.98,12.15,Bernier Marie-Pascale,Concordia Stingers,Shots on goal,3
