ID,start,end,duration,pos_x,pos_y,player,team,action,half
49,4194,4206,12,42.35,19.84,Poirier Kim,Carabins Universite de Montreal,Shots on goal,3
50,4204,4216,12,41.16,14.52,Poirier Kim,Carabins Universite de Montreal,Goals,3
51,4204,4216,12,41.16,14.52,Poirier Kim,Carabins Universite de Montreal,Shots on goal,3
52,4321,4333,12,53.35,11.67,Quennec Kaleigh,Carabins Universite de Montreal,Shots on goal,3
53,4442,4454,12,55.92,19.46,Dumais Lea,McGill Martlets,Shots on goal,3
54,4652,4664,12,45.93,18.41,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,3
55,4822,4834,12,56.74,10.82,Garand Joannie,Carabins Universite de Montreal,Shots on goal,3
56,5063,5075,12,32.08,1.42,Desjardins Stephanie,McGill Martlets,Shots on goal,3
57,5102,5114,12,39.23,2.47,Devries Kate,McGill Martlets,Shots on goal,3
58,5142,5154,12,54.54,12.34,Boulanger Jessika,Carabins Universite de Montreal,Shots on goal,3
59,5253,5265,12,47.85,20.78,Germain Annie,Carabins Universite de Montreal,Shots on goal,3
60,5439,5451,12,55.37,11.86,Dube Marie-Pier,Carabins Universite de Montreal,Shots on goal,3
61,5705,5717,12,56.28,15.19,Dubois Catherine,Carabins Universite de Montreal,Shots on goal,3
62,5720,5732,12,46.57,5.13,Lavallee Audrey,Carabins Universite de Montreal,Shots on goal,3
